product_ndc,generic_name,labeler_name,brand_name,active_ingredients,finished,packaging,listing_expiration_date,openfda,marketing_category,dosage_form,spl_id,product_type,route,marketing_start_date,product_id,application_number,brand_name_base,pharm_class,marketing_end_date,brand_name_suffix,dea_schedule
0220-4178,ANEMONE PATENS,Boiron,Pulsatilla,"[{'name': 'ANEMONE PATENS WHOLE', 'strength': '6 [hp_X]/1'}]",True,"[{'package_ndc': '0220-4178-41', 'description': '80 PELLET in 1 TUBE (0220-4178-41)', 'marketing_start_date': '19830303', 'sample': False}]",20251231,"{'manufacturer_name': ['Boiron'], 'spl_set_id': ['3bc3bb90-29a7-11e7-81a1-424c58303031'], 'is_original_packager': [True], 'unii': ['4M1169RWJD']}",UNAPPROVED HOMEOPATHIC,PELLET,0258168b-039a-d994-e063-6294a90a1d8c,HUMAN OTC DRUG,['ORAL'],19830303,0220-4178_0258168b-039a-d994-e063-6294a90a1d8c,,Pulsatilla,,,,
56136-088,Alcohol,"Ganzhou Olivee Cosmetic Co., Ltd.",mermaid vibes Antibacterial Hand Sanitizer cotton candy scented,"[{'name': 'ALCOHOL', 'strength': '65 mL/100mL'}]",True,"[{'package_ndc': '56136-088-01', 'description': '236 mL in 1 BOTTLE (56136-088-01)', 'marketing_start_date': '20200730', 'sample': False}]",20241231,"{'manufacturer_name': ['Ganzhou Olivee Cosmetic Co., Ltd.'], 'rxcui': ['902574'], 'spl_set_id': ['06c809a8-bce8-4276-9aed-4d94a247d29d'], 'is_original_packager': [True], 'unii': ['3K9958V90M']}",OTC MONOGRAPH NOT FINAL,GEL,4c6c2994-861c-4f9c-aaf6-c816081883fe,HUMAN OTC DRUG,['TOPICAL'],20200730,56136-088_4c6c2994-861c-4f9c-aaf6-c816081883fe,part333E,mermaid vibes Antibacterial Hand Sanitizer cotton candy scented,,,,
56136-613,Alcohol,"Ganzhou Olivee Cosmetic Co., Ltd.",Peppermint Cream Scented Anti-Bacterial Hand Sanitizer,"[{'name': 'ALCOHOL', 'strength': '62 mL/100mL'}]",True,"[{'package_ndc': '56136-613-01', 'description': '29 mL in 1 BOTTLE (56136-613-01)', 'marketing_start_date': '20210720', 'sample': False}]",20241231,"{'manufacturer_name': ['Ganzhou Olivee Cosmetic Co., Ltd.'], 'rxcui': ['581660'], 'spl_set_id': ['07bd29cf-1da3-4a3c-a5f0-7d23933bae5b'], 'is_original_packager': [True], 'upc': ['0849525101478'], 'unii': ['3K9958V90M']}",OTC MONOGRAPH NOT FINAL,GEL,3fcd0a68-1b7c-4833-a437-5240499f89ac,HUMAN OTC DRUG,['TOPICAL'],20210720,56136-613_3fcd0a68-1b7c-4833-a437-5240499f89ac,part333E,Peppermint Cream Scented Anti-Bacterial Hand Sanitizer,,,,
57337-023,Triclosan,"Rejoice International, Inc.",XtraCare Antibacterial Hand Cleanse Strawberry Pomegranate,"[{'name': 'TRICLOSAN', 'strength': '3.3 mg/221mL'}]",True,"[{'package_ndc': '57337-023-01', 'description': '221 mL in 1 BOTTLE (57337-023-01)', 'marketing_start_date': '20130830', 'sample': False}]",20251231,"{'manufacturer_name': ['Rejoice International, Inc.'], 'rxcui': ['1020118'], 'spl_set_id': ['b68a7d64-2650-4fc6-a89e-05de9098a2a3'], 'is_original_packager': [True], 'upc': ['0849607059093'], 'unii': ['4NM5039Y5X']}",OTC MONOGRAPH DRUG,SOAP,126c40d2-9d18-e72a-e063-6294a90ad790,HUMAN OTC DRUG,['TOPICAL'],20130830,57337-023_126c40d2-9d18-e72a-e063-6294a90ad790,M003,XtraCare Antibacterial Hand Cleanse,,,Strawberry Pomegranate,
57577-571,Essential Sunscreen SPF50,Milbar Laboratories,Essential Sunscreen SPF50,"[{'name': 'OCTINOXATE', 'strength': '8.22 g/100mL'}, {'name': 'ZINC OXIDE', 'strength': '11.508 g/100mL'}]",True,"[{'package_ndc': '57577-571-01', 'description': '100 mL in 1 TUBE (57577-571-01)', 'marketing_start_date': '20240729', 'sample': False}]",20251231,"{'manufacturer_name': ['Milbar Laboratories'], 'spl_set_id': ['1e6410d5-c522-5249-e063-6294a90ac503'], 'is_original_packager': [True], 'unii': ['4Y5P7MUD51', 'SOI2LOH54Z']}",OTC MONOGRAPH DRUG,LOTION,1e6410d5-c523-5249-e063-6294a90ac503,HUMAN OTC DRUG,['TOPICAL'],20240729,57577-571_1e6410d5-c523-5249-e063-6294a90ac503,M020,Essential Sunscreen SPF50,,,,
55150-175,Granisetron Hydrochloride,AuroMedics Pharma LLC,Granisetron Hydrochloride,"[{'name': 'GRANISETRON HYDROCHLORIDE', 'strength': '1 mg/mL'}]",True,"[{'package_ndc': '55150-175-01', 'description': '1 VIAL, SINGLE-USE in 1 CARTON (55150-175-01)  / 1 mL in 1 VIAL, SINGLE-USE', 'marketing_start_date': '20160706', 'sample': False}]",20241231,"{'manufacturer_name': ['AuroMedics Pharma LLC'], 'rxcui': ['240912', '1734399'], 'spl_set_id': ['783e9d68-2371-4fd4-8d7a-a5e36f8718d0'], 'is_original_packager': [True], 'unii': ['318F6L70J8']}",ANDA,"INJECTION, SOLUTION",9f1ec15d-50a3-4bbd-8096-12312044ecda,HUMAN PRESCRIPTION DRUG,['INTRAVENOUS'],20160706,55150-175_9f1ec15d-50a3-4bbd-8096-12312044ecda,ANDA204238,Granisetron Hydrochloride,"['Serotonin 3 Receptor Antagonists [MoA]', 'Serotonin-3 Receptor Antagonist [EPC]']",,,
55154-0669,Ibuprofen,"Cardinal Health 107, LLC",Ibuprofen,"[{'name': 'IBUPROFEN', 'strength': '200 mg/1'}]",True,"[{'package_ndc': '55154-0669-0', 'description': '10 BLISTER PACK in 1 BAG (55154-0669-0)  / 1 TABLET, FILM COATED in 1 BLISTER PACK', 'marketing_start_date': '20110603', 'sample': False}]",20251231,"{'manufacturer_name': ['Cardinal Health 107, LLC'], 'rxcui': ['310965'], 'spl_set_id': ['260f5862-d65d-4c34-bf53-26ca30806a67'], 'upc': ['0055154066907'], 'nui': ['N0000000160', 'M0001335', 'N0000175722'], 'pharm_class_moa': ['Cyclooxygenase Inhibitors [MoA]'], 'pharm_class_cs': ['Anti-Inflammatory Agents, Non-Steroidal [CS]'], 'pharm_class_epc': ['Nonsteroidal Anti-inflammatory Drug [EPC]'], 'unii': ['WK2XYI10QM']}",ANDA,"TABLET, FILM COATED",4979fba8-2ab1-4f2b-96f4-d432d0babe0f,HUMAN OTC DRUG,['ORAL'],20110603,55154-0669_4979fba8-2ab1-4f2b-96f4-d432d0babe0f,ANDA075139,Ibuprofen,"['Anti-Inflammatory Agents', 'Non-Steroidal [CS]', 'Cyclooxygenase Inhibitors [MoA]', 'Nonsteroidal Anti-inflammatory Drug [EPC]']",,,
55154-5074,diazepam,"Cardinal Health 107, LLC",Diazepam,"[{'name': 'DIAZEPAM', 'strength': '10 mg/1'}]",True,"[{'package_ndc': '55154-5074-0', 'description': '10 BLISTER PACK in 1 BAG (55154-5074-0)  / 1 TABLET in 1 BLISTER PACK', 'marketing_start_date': '20091120', 'sample': False}]",20251231,"{'manufacturer_name': ['Cardinal Health 107, LLC'], 'rxcui': ['197589', '197591'], 'spl_set_id': ['ba953b22-f0cd-4be5-9e0e-178bded88727'], 'upc': ['0055154507400', '0055154555401'], 'nui': ['N0000175694', 'M0002356'], 'pharm_class_epc': ['Benzodiazepine [EPC]'], 'pharm_class_cs': ['Benzodiazepines [CS]'], 'unii': ['Q3JTX2Q7TU']}",ANDA,TABLET,eadc3c07-aad3-4e7a-a9ba-1b109ab774de,HUMAN PRESCRIPTION DRUG,['ORAL'],20091120,55154-5074_eadc3c07-aad3-4e7a-a9ba-1b109ab774de,ANDA070325,Diazepam,"['Benzodiazepine [EPC]', 'Benzodiazepines [CS]']",,,CIV
55239-326,ISOPROPYL ALCOHOL,Kleen Test Products Corporation,Pharma C Wipes 70 Isopropyl Alcohol Wipes,"[{'name': 'ISOPROPYL ALCOHOL', 'strength': '.7 mL/mL'}]",True,"[{'package_ndc': '55239-326-00', 'description': '175 PATCH in 1 CANISTER (55239-326-00)  / 5.2 mL in 1 PATCH', 'marketing_start_date': '20220201', 'marketing_end_date': '20241201', 'sample': False}]",,"{'manufacturer_name': ['Kleen Test Products Corporation'], 'rxcui': ['797544'], 'spl_set_id': ['2d19beec-eaa1-41e1-b277-2e0ebae832ee'], 'is_original_packager': [True], 'unii': ['ND2M416302']}",OTC MONOGRAPH DRUG,CLOTH,0a09699a-0fa6-7404-e063-6394a90afebc,HUMAN OTC DRUG,['TOPICAL'],20220201,55239-326_0a09699a-0fa6-7404-e063-6394a90afebc,M003,Pharma C Wipes 70 Isopropyl Alcohol Wipes,,20241201,,
55301-612,Loratadine,Army & Air Force Exchange Service,exchange select allergy relief,"[{'name': 'LORATADINE', 'strength': '10 mg/1'}]",True,"[{'package_ndc': '55301-612-65', 'description': '1 BOTTLE in 1 CARTON (55301-612-65)  / 30 TABLET in 1 BOTTLE', 'marketing_start_date': '20080826', 'sample': False}, {'package_ndc': '55301-612-95', 'description': '1 BOTTLE in 1 CARTON (55301-612-95)  / 45 TABLET in 1 BOTTLE', 'marketing_start_date': '20131114', 'sample': False}]",20241231,"{'manufacturer_name': ['Army & Air Force Exchange Service'], 'rxcui': ['311372'], 'spl_set_id': ['ea5622d9-4e71-4a1f-9200-6b4cecac1215'], 'is_original_packager': [True], 'upc': ['0614299402546'], 'unii': ['7AJO3BO7QN']}",ANDA,TABLET,c1b9eeab-6dcd-4b30-93fb-da22563c95db,HUMAN OTC DRUG,['ORAL'],20080826,55301-612_c1b9eeab-6dcd-4b30-93fb-da22563c95db,ANDA076301,exchange select allergy relief,,,,
55513-160,blinatumomab,Amgen Inc,BLINCYTO,,True,"[{'package_ndc': '55513-160-01', 'description': '1 KIT in 1 PACKAGE (55513-160-01)  *  3.088 mL in 1 VIAL (55513-150-01)  *  10.6 mL in 1 VIAL (55513-155-01)', 'marketing_start_date': '20141218', 'sample': False}]",20251231,"{'manufacturer_name': ['Amgen Inc'], 'rxcui': ['1597262', '1597267'], 'spl_set_id': ['38b482a8-960b-4591-9857-5031ecb830aa'], 'is_original_packager': [True]}",BLA,KIT,947ddfca-2437-4a64-895a-900f3b20fd40,HUMAN PRESCRIPTION DRUG,,20141218,55513-160_947ddfca-2437-4a64-895a-900f3b20fd40,BLA125557,BLINCYTO,,,,
55700-532,Nitrofurantoin Monohydrate/Macrocrystalline,Quality Care Products LLC,Nitrofurantoin Monohydrate/ Macrocrystalline,"[{'name': 'NITROFURANTOIN', 'strength': '25 mg/1'}, {'name': 'NITROFURANTOIN MONOHYDRATE', 'strength': '75 mg/1'}]",True,"[{'package_ndc': '55700-532-14', 'description': '14 CAPSULE in 1 BOTTLE (55700-532-14)', 'marketing_start_date': '20170623', 'sample': False}]",20241231,"{'manufacturer_name': ['Quality Care Products LLC'], 'rxcui': ['1648755'], 'spl_set_id': ['206d0816-3e46-49cc-8bde-1f1c672f361b'], 'nui': ['N0000175494', 'M0014892'], 'pharm_class_epc': ['Nitrofuran Antibacterial [EPC]'], 'pharm_class_cs': ['Nitrofurans [CS]'], 'unii': ['927AH8112L', 'E1QI2CQQ1I']}",NDA,CAPSULE,9b8593ea-f02a-480d-aca5-12d3a0b9ab8e,HUMAN PRESCRIPTION DRUG,['ORAL'],20110525,55700-532_9b8593ea-f02a-480d-aca5-12d3a0b9ab8e,NDA020064,Nitrofurantoin Monohydrate/ Macrocrystalline,"['Nitrofuran Antibacterial [EPC]', 'Nitrofuran Antibacterial [EPC]', 'Nitrofurans [CS]', 'Nitrofurans [CS]']",,,
55714-1737,"Echinacea, Hydrastis canadensis, Apis mellifica, Arsenicum album, Belladonna, Bryonia, Capsicum annuum, Causticum, Cinchona officinalis, Conium maculatum, Dulcamara, Ferrum phosphoricum, Hepar sulphuris calcareum, Kali sulphuricum, Lycopodium clavatum, Mercurius vivus, Mezereum, Phosphorus, Plantago major, Pulsatilla, Silicea, Verbascum thapsus, Tellurium metallicum, Influenzinum","Newton Laboratories, Inc.",Ear Care,"[{'name': 'ANEMONE PULSATILLA', 'strength': '15 [hp_X]/g'}, {'name': 'APIS MELLIFERA', 'strength': '15 [hp_X]/g'}, {'name': 'ARSENIC TRIOXIDE', 'strength': '15 [hp_X]/g'}, {'name': 'ATROPA BELLADONNA', 'strength': '15 [hp_X]/g'}, {'name': 'BRYONIA ALBA ROOT', 'strength': '15 [hp_X]/g'}, {'name': 'CALCIUM SULFIDE', 'strength': '15 [hp_X]/g'}, {'name': 'CAPSICUM', 'strength': '15 [hp_X]/g'}, {'name': 'CAUSTICUM', 'strength': '15 [hp_X]/g'}, {'name': 'CINCHONA OFFICINALIS BARK', 'strength': '15 [hp_X]/g'}, {'name': 'CONIUM MACULATUM FLOWERING TOP', 'strength': '15 [hp_X]/g'}, {'name': 'DAPHNE MEZEREUM BARK', 'strength': '15 [hp_X]/g'}, {'name': 'ECHINACEA, UNSPECIFIED', 'strength': '6 [hp_X]/g'}, {'name': 'FERROSOFERRIC PHOSPHATE', 'strength': '15 [hp_X]/g'}, {'name': 'GOLDENSEAL', 'strength': '6 [hp_X]/g'}, {'name': 'INFLUENZA A VIRUS', 'strength': '30 [hp_X]/g'}, {'name': 'INFLUENZA B VIRUS', 'strength': '30 [hp_X]/g'}, {'name': 'LYCOPODIUM CLAVATUM SPORE', 'strength': '15 [hp_X]/g'}, {'name': 'MERCURY', 'strength': '15 [hp_X]/g'}, {'name': 'PHOSPHORUS', 'strength': '15 [hp_X]/g'}, {'name': 'PLANTAGO MAJOR', 'strength': '15 [hp_X]/g'}, {'name': 'POTASSIUM SULFATE', 'strength': '15 [hp_X]/g'}, {'name': 'SILICON DIOXIDE', 'strength': '15 [hp_X]/g'}, {'name': 'SOLANUM DULCAMARA TOP', 'strength': '15 [hp_X]/g'}, {'name': 'TELLURIUM', 'strength': '16 [hp_X]/g'}, {'name': 'VERBASCUM THAPSUS', 'strength': '15 [hp_X]/g'}]",True,"[{'package_ndc': '55714-1737-1', 'description': '28 g in 1 BOTTLE, GLASS (55714-1737-1)', 'marketing_start_date': '20220307', 'sample': False}]",20241231,"{'manufacturer_name': ['Newton Laboratories, Inc.'], 'spl_set_id': ['da807eb3-34a3-61b9-e053-2995a90a0e21'], 'is_original_packager': [True], 'nui': ['N0000185021', 'N0000175629', 'N0000184306', 'N0000185001', 'M0000728', 'M0002274', 'N0000185375', 'N0000185371', 'M0006342', 'M0016962', 'M0022575'], 'pharm_class_epc': ['Standardized Insect Venom Allergenic Extract [EPC]', 'Non-Standardized Plant Allergenic Extract [EPC]', 'Non-Standardized Food Allergenic Extract [EPC]'], 'pharm_class_pe': ['Increased Histamine Release [PE]', 'Cell-mediated Immunity [PE]', 'Increased IgG Production [PE]'], 'pharm_class_cs': ['Allergens [CS]', 'Bee Venoms [CS]', 'Dietary Proteins [CS]', 'Plant Proteins [CS]', 'Vegetable Proteins [CS]'], 'unii': ['I76KB35JEV', '7S82P3R43Z', 'S7V92P67HO', 'WQZ3G9PF0H', 'T7J046YI2B', '1MBW07J51Q', '00UK7646FG', 'DD5FO1WKFU', 'S003A158SB', 'Q28R5GF371', 'X2N6E405GV', '4N9P6CC1DX', '91GQH8I5F7', 'ZW3Z11D0JV', 'R9HH0NDE2E', '1314JZ2X6W', 'C88X29Y479', 'FXS1BY2PGL', '27YLU75U4W', 'W2469WNO6U', '1K573LC5TV', 'ETJ7Z6XBU4', 'KPS1B1162N', 'NQA0O090ZJ', 'C9TD27U172']}",UNAPPROVED HOMEOPATHIC,PELLET,da807eb3-34a4-61b9-e053-2995a90a0e21,HUMAN OTC DRUG,['ORAL'],20220307,55714-1737_da807eb3-34a4-61b9-e053-2995a90a0e21,,Ear Care,"['Allergens [CS]', 'Allergens [CS]', 'Bee Venoms [CS]', 'Cell-mediated Immunity [PE]', 'Cell-mediated Immunity [PE]', 'Dietary Proteins [CS]', 'Increased Histamine Release [PE]', 'Increased Histamine Release [PE]', 'Increased IgG Production [PE]', 'Increased Large Intestinal Motility [PE]', 'Inhibition Large Intestine Fluid/Electrolyte Absorption [PE]', 'Non-Standardized Food Allergenic Extract [EPC]', 'Non-Standardized Plant Allergenic Extract [EPC]', 'Osmotic Activity [MoA]', 'Osmotic Laxative [EPC]', 'Plant Proteins [CS]', 'Potassium Compounds [CS]', 'Potassium Salt [EPC]', 'Standardized Insect Venom Allergenic Extract [EPC]', 'Vegetable Proteins [CS]']",,,
55319-680,"Acetaminophen, Aspirin and Caffeine",FAMILY DOLLAR,"Acetaminophen, Aspirin and Caffeine","[{'name': 'ACETAMINOPHEN', 'strength': '250 mg/1'}, {'name': 'ASPIRIN', 'strength': '250 mg/1'}, {'name': 'CAFFEINE', 'strength': '65 mg/1'}]",True,"[{'package_ndc': '55319-680-10', 'description': '100 TABLET in 1 BOTTLE (55319-680-10)', 'marketing_start_date': '20230901', 'sample': False}]",20241231,"{'manufacturer_name': ['FAMILY DOLLAR'], 'rxcui': ['308297'], 'spl_set_id': ['f837e190-6fb3-e22e-e053-6394a90a12e6'], 'is_original_packager': [True], 'nui': ['N0000000160', 'N0000008836', 'M0001335', 'N0000175722', 'N0000175578', 'N0000008832', 'N0000175739', 'N0000175729', 'N0000175790', 'M0023046'], 'pharm_class_moa': ['Cyclooxygenase Inhibitors [MoA]'], 'pharm_class_pe': ['Decreased Prostaglandin Production [PE]', 'Decreased Platelet Aggregation [PE]', 'Central Nervous System Stimulation [PE]'], 'pharm_class_cs': ['Anti-Inflammatory Agents, Non-Steroidal [CS]', 'Xanthines [CS]'], 'pharm_class_epc': ['Nonsteroidal Anti-inflammatory Drug [EPC]', 'Platelet Aggregation Inhibitor [EPC]', 'Central Nervous System Stimulant [EPC]', 'Methylxanthine [EPC]'], 'unii': ['362O9ITL9D', 'R16CO5Y76E', '3G6A5W338E']}",ANDA,TABLET,0c521000-16c9-c8b7-e063-6394a90ae9b4,HUMAN OTC DRUG,['ORAL'],20230901,55319-680_0c521000-16c9-c8b7-e063-6394a90ae9b4,ANDA214039,"Acetaminophen, Aspirin and Caffeine","['Anti-Inflammatory Agents', 'Non-Steroidal [CS]', 'Central Nervous System Stimulant [EPC]', 'Central Nervous System Stimulation [PE]', 'Cyclooxygenase Inhibitors [MoA]', 'Decreased Platelet Aggregation [PE]', 'Decreased Prostaglandin Production [PE]', 'Methylxanthine [EPC]', 'Nonsteroidal Anti-inflammatory Drug [EPC]', 'Platelet Aggregation Inhibitor [EPC]', 'Xanthines [CS]']",,,
55714-4849,"Antimon. crud., Bryonia, Calc.carb., Causticum, Dulcamara, Graphites, Lycopodium, Merc. sulph. rub., Nat. carb., Nitricum ac., Nux vom., Rhus toxicodendron, Sabina, Sepia, Silicea, Staphysag., Sulphur, Thuja occ., Taraxacum","Newton Laboratories, Inc.",Warts,"[{'name': 'ANTIMONY TRISULFIDE', 'strength': '15 [hp_X]/mL'}, {'name': 'BRYONIA ALBA ROOT', 'strength': '15 [hp_X]/mL'}, {'name': 'CAUSTICUM', 'strength': '15 [hp_X]/mL'}, {'name': 'DELPHINIUM STAPHISAGRIA SEED', 'strength': '15 [hp_X]/mL'}, {'name': 'GRAPHITE', 'strength': '15 [hp_X]/mL'}, {'name': 'JUNIPERUS SABINA LEAFY TWIG', 'strength': '15 [hp_X]/mL'}, {'name': 'LYCOPODIUM CLAVATUM SPORE', 'strength': '15 [hp_X]/mL'}, {'name': 'MERCURIC SULFIDE', 'strength': '15 [hp_X]/mL'}, {'name': 'NITRIC ACID', 'strength': '15 [hp_X]/mL'}, {'name': 'OYSTER SHELL CALCIUM CARBONATE, CRUDE', 'strength': '15 [hp_X]/mL'}, {'name': 'SEPIA OFFICINALIS JUICE', 'strength': '15 [hp_X]/mL'}, {'name': 'SILICON DIOXIDE', 'strength': '15 [hp_X]/mL'}, {'name': 'SODIUM CARBONATE', 'strength': '15 [hp_X]/mL'}, {'name': 'SOLANUM DULCAMARA TOP', 'strength': '15 [hp_X]/mL'}, {'name': 'STRYCHNOS NUX-VOMICA SEED', 'strength': '15 [hp_X]/mL'}, {'name': 'SULFUR', 'strength': '15 [hp_X]/mL'}, {'name': 'TARAXACUM OFFICINALE', 'strength': '6 [hp_X]/mL'}, {'name': 'THUJA OCCIDENTALIS LEAFY TWIG', 'strength': '15 [hp_X]/mL'}, {'name': 'TOXICODENDRON PUBESCENS LEAF', 'strength': '15 [hp_X]/mL'}]",True,"[{'package_ndc': '55714-4849-1', 'description': '30 mL in 1 BOTTLE, GLASS (55714-4849-1)', 'marketing_start_date': '20221219', 'sample': False}]",20241231,"{'manufacturer_name': ['Newton Laboratories, Inc.'], 'spl_set_id': ['f0328097-e5d2-3532-e053-2a95a90a93f0'], 'is_original_packager': [True], 'nui': ['N0000185375', 'N0000175629', 'N0000184306', 'N0000185001', 'M0000728', 'M0016962', 'M0516536'], 'pharm_class_epc': ['Non-Standardized Plant Allergenic Extract [EPC]'], 'pharm_class_pe': ['Increased Histamine Release [PE]', 'Cell-mediated Immunity [PE]', 'Increased IgG Production [PE]'], 'pharm_class_cs': ['Allergens [CS]', 'Plant Proteins [CS]', 'Seed Storage Proteins [CS]'], 'unii': ['F79059A38U', 'T7J046YI2B', 'DD5FO1WKFU', '00543AP1JV', '4QQN74LH4O', 'Z5BEX9K2G1', 'C88X29Y479', 'ZI0T668SF1', '411VRN1TV4', '2E32821G6I', 'QDL83WN8C2', 'ETJ7Z6XBU4', '45P3261C7T', 'KPS1B1162N', '269XH13919', '70FD1KFU70', '39981FM375', '1NT28V9397', '6IO182RP7A']}",UNAPPROVED HOMEOPATHIC,LIQUID,f0328097-e5d1-3532-e053-2a95a90a93f0,HUMAN OTC DRUG,['ORAL'],20221219,55714-4849_f0328097-e5d1-3532-e053-2a95a90a93f0,,Warts,"['Allergens [CS]', 'Cell-mediated Immunity [PE]', 'Increased Histamine Release [PE]', 'Increased IgG Production [PE]', 'Non-Standardized Plant Allergenic Extract [EPC]', 'Plant Proteins [CS]', 'Seed Storage Proteins [CS]']",,,
55910-170,"Avobenzone, Homosalate, Octisalate, Octisalate",OLD EAST MAIN CO.,Sport,"[{'name': 'AVOBENZONE', 'strength': '30 mg/g'}, {'name': 'HOMOSALATE', 'strength': '150 mg/g'}, {'name': 'OCTISALATE', 'strength': '50 mg/g'}, {'name': 'OCTOCRYLENE', 'strength': '80 mg/g'}]",True,"[{'package_ndc': '55910-170-14', 'description': '156 g in 1 CAN (55910-170-14)', 'marketing_start_date': '20191101', 'sample': False}, {'package_ndc': '55910-170-39', 'description': '312 g in 1 CAN (55910-170-39)', 'marketing_start_date': '20191101', 'sample': False}]",20251231,"{'manufacturer_name': ['OLD EAST MAIN CO.'], 'spl_set_id': ['a460e512-f268-4941-beb6-29df10fdbb3a'], 'is_original_packager': [True], 'unii': ['G63QQF2NOX', 'V06SV4M95S', '4X49Y0596W', '5A68WGF6WM']}",OTC MONOGRAPH DRUG,SPRAY,24fe8d27-470d-bdba-e063-6394a90a518b,HUMAN OTC DRUG,['TOPICAL'],20191101,55910-170_24fe8d27-470d-bdba-e063-6394a90a518b,M020,Sport,,,,
55910-722,Docosanol,"Dolgencorp, Inc. (DOLLAR GENERAL & REXALL)",Docosanol,"[{'name': 'DOCOSANOL', 'strength': '100 mg/g'}]",True,"[{'package_ndc': '55910-722-07', 'description': '1 TUBE in 1 PACKAGE (55910-722-07)  / 2 g in 1 TUBE', 'marketing_start_date': '20200630', 'marketing_end_date': '20250630', 'sample': False}]",,"{'manufacturer_name': ['Dolgencorp, Inc. (DOLLAR GENERAL & REXALL)'], 'rxcui': ['797534'], 'spl_set_id': ['a09fec40-b398-4ec7-9a97-4e9f516018d2'], 'is_original_packager': [True], 'upc': ['0359726922081'], 'unii': ['9G1OE216XY']}",ANDA,CREAM,3aae16e9-caa8-4cb5-9d3d-40d11cc8e7b2,HUMAN OTC DRUG,['TOPICAL'],20200630,55910-722_3aae16e9-caa8-4cb5-9d3d-40d11cc8e7b2,ANDA208754,Docosanol,,20250630,,
56062-322,minoxidil,Publix Super Markets Inc,minoxidil,"[{'name': 'MINOXIDIL', 'strength': '5 g/100mL'}]",True,"[{'package_ndc': '56062-322-16', 'description': '1 BOTTLE, DROPPER in 1 CARTON (56062-322-16)  / 60 mL in 1 BOTTLE, DROPPER', 'marketing_start_date': '20210525', 'sample': False}]",20251231,"{'manufacturer_name': ['Publix Super Markets Inc'], 'rxcui': ['311724'], 'spl_set_id': ['57699890-6fef-4bd8-b690-161458131cd7'], 'is_original_packager': [True], 'nui': ['N0000175379', 'N0000175564'], 'pharm_class_pe': ['Arteriolar Vasodilation [PE]'], 'pharm_class_epc': ['Arteriolar Vasodilator [EPC]'], 'unii': ['5965120SH1']}",ANDA,SOLUTION,8813c38a-0b02-4256-bddd-9eeb2973f15d,HUMAN OTC DRUG,['TOPICAL'],20210525,56062-322_8813c38a-0b02-4256-bddd-9eeb2973f15d,ANDA075598,minoxidil,"['Arteriolar Vasodilation [PE]', 'Arteriolar Vasodilator [EPC]']",,,
59651-456,Carbidopa and Levodopa,Aurobindo Pharma Limited,Carbidopa and Levodopa,"[{'name': 'CARBIDOPA', 'strength': '10 mg/1'}, {'name': 'LEVODOPA', 'strength': '100 mg/1'}]",True,"[{'package_ndc': '59651-456-01', 'description': '100 TABLET in 1 BOTTLE (59651-456-01)', 'marketing_start_date': '20221128', 'sample': False}, {'package_ndc': '59651-456-05', 'description': '500 TABLET in 1 BOTTLE (59651-456-05)', 'marketing_start_date': '20221128', 'sample': False}]",20251231,"{'manufacturer_name': ['Aurobindo Pharma Limited'], 'rxcui': ['197443', '197444', '197445'], 'spl_set_id': ['4ced8a05-27ac-463f-b331-387e473fdaa1'], 'is_original_packager': [True], 'nui': ['N0000175754', 'N0000175755', 'N0000193220', 'M0370111'], 'pharm_class_epc': ['Aromatic Amino Acid Decarboxylation Inhibitor [EPC]', 'Aromatic Amino Acid [EPC]'], 'pharm_class_moa': ['DOPA Decarboxylase Inhibitors [MoA]'], 'pharm_class_cs': ['Amino Acids, Aromatic [CS]'], 'unii': ['MNX7R8C5VO', '46627O600J']}",ANDA,TABLET,a887b72a-8896-48b9-8e91-9d4bb49faaed,HUMAN PRESCRIPTION DRUG,['ORAL'],20221128,59651-456_a887b72a-8896-48b9-8e91-9d4bb49faaed,ANDA216537,Carbidopa and Levodopa,"['Amino Acids', 'Aromatic [CS]', 'Aromatic Amino Acid [EPC]']",,,
59726-701,Fexofenadine HCl,"P & L Development, LLC",Allergy Relief,"[{'name': 'FEXOFENADINE HYDROCHLORIDE', 'strength': '180 mg/1'}]",True,"[{'package_ndc': '59726-701-15', 'description': '1 BOTTLE, PLASTIC in 1 BOX (59726-701-15)  / 150 TABLET, COATED in 1 BOTTLE, PLASTIC', 'marketing_start_date': '20210820', 'sample': False}]",20251231,"{'manufacturer_name': ['P & L Development, LLC'], 'rxcui': ['997420'], 'spl_set_id': ['35b807b5-2e7a-446b-b378-eb5391ddfd14'], 'is_original_packager': [True], 'unii': ['2S068B75ZU']}",ANDA,"TABLET, COATED",20021f32-e254-4422-a17c-48c3b8704008,HUMAN OTC DRUG,['ORAL'],20210820,59726-701_20021f32-e254-4422-a17c-48c3b8704008,ANDA204507,Allergy Relief,"['Histamine H1 Receptor Antagonists [MoA]', 'Histamine-1 Receptor Antagonist [EPC]']",,,
